DepartmentID,LocationID,Headcount,SnapshotDate,DepartmentName,LocationName,Region
6,8,48,9/1/2024,HR,Nashville,South
6,9,44,9/1/2024,HR,Miami,South
6,10,42,9/1/2024,HR,Remote-East,East
6,11,39,9/1/2024,HR,Remote-Central,Central
6,12,48,9/1/2024,HR,Remote-West,West
7,1,61,9/1/2024,Marketing,Las Vegas,West
7,2,49,9/1/2024,Marketing,Phoenix,West
7,3,72,9/1/2024,Marketing,Austin,South
7,4,47,9/1/2024,Marketing,Chicago,Midwest
7,5,40,9/1/2024,Marketing,Atlanta,South
7,6,59,9/1/2024,Marketing,Seattle,West
7,7,52,9/1/2024,Marketing,Denver,West
7,8,45,9/1/2024,Marketing,Nashville,South
7,9,64,9/1/2024,Marketing,Miami,South
7,10,62,9/1/2024,Marketing,Remote-East,East
7,11,53,9/1/2024,Marketing,Remote-Central,Central
7,12,52,9/1/2024,Marketing,Remote-West,West
8,1,120,9/1/2024,Sales,Las Vegas,West
8,2,98,9/1/2024,Sales,Phoenix,West
8,3,143,9/1/2024,Sales,Austin,South
8,4,101,9/1/2024,Sales,Chicago,Midwest
8,5,97,9/1/2024,Sales,Atlanta,South
8,6,101,9/1/2024,Sales,Seattle,West
8,7,84,9/1/2024,Sales,Denver,West
8,8,72,9/1/2024,Sales,Nashville,South
8,9,90,9/1/2024,Sales,Miami,South
8,10,84,9/1/2024,Sales,Remote-East,East
8,11,96,9/1/2024,Sales,Remote-Central,Central
8,12,95,9/1/2024,Sales,Remote-West,West
9,1,95,9/1/2024,Operations,Las Vegas,West
9,2,86,9/1/2024,Operations,Phoenix,West
9,3,96,9/1/2024,Operations,Austin,South
9,4,92,9/1/2024,Operations,Chicago,Midwest
9,5,70,9/1/2024,Operations,Atlanta,South
9,6,77,9/1/2024,Operations,Seattle,West
9,7,71,9/1/2024,Operations,Denver,West
9,8,66,9/1/2024,Operations,Nashville,South
9,9,76,9/1/2024,Operations,Miami,South
9,10,100,9/1/2024,Operations,Remote-East,East
9,11,77,9/1/2024,Operations,Remote-Central,Central
9,12,80,9/1/2024,Operations,Remote-West,West
10,1,90,9/1/2024,Customer Support,Las Vegas,West
10,2,64,9/1/2024,Customer Support,Phoenix,West
10,3,88,9/1/2024,Customer Support,Austin,South
10,4,63,9/1/2024,Customer Support,Chicago,Midwest
10,5,56,9/1/2024,Customer Support,Atlanta,South
10,6,55,9/1/2024,Customer Support,Seattle,West
10,7,59,9/1/2024,Customer Support,Denver,West
10,8,52,9/1/2024,Customer Support,Nashville,South
10,9,61,9/1/2024,Customer Support,Miami,South
10,10,72,9/1/2024,Customer Support,Remote-East,East
10,11,51,9/1/2024,Customer Support,Remote-Central,Central
10,12,61,9/1/2024,Customer Support,Remote-West,West
11,1,9,9/1/2024,Legal,Las Vegas,West
11,2,6,9/1/2024,Legal,Phoenix,West
11,3,10,9/1/2024,Legal,Austin,South
11,4,9,9/1/2024,Legal,Chicago,Midwest
11,5,6,9/1/2024,Legal,Atlanta,South
11,6,12,9/1/2024,Legal,Seattle,West
11,7,14,9/1/2024,Legal,Denver,West
11,8,4,9/1/2024,Legal,Nashville,South
11,9,11,9/1/2024,Legal,Miami,South
11,10,6,9/1/2024,Legal,Remote-East,East
11,11,13,9/1/2024,Legal,Remote-Central,Central
11,12,4,9/1/2024,Legal,Remote-West,West
1,1,4,10/1/2024,Executive,Las Vegas,West
1,2,3,10/1/2024,Executive,Phoenix,West
1,3,11,10/1/2024,Executive,Austin,South
1,4,7,10/1/2024,Executive,Chicago,Midwest
1,5,5,10/1/2024,Executive,Atlanta,South
1,6,5,10/1/2024,Executive,Seattle,West
1,7,4,10/1/2024,Executive,Denver,West
1,8,6,10/1/2024,Executive,Nashville,South
1,9,5,10/1/2024,Executive,Miami,South
1,10,11,10/1/2024,Executive,Remote-East,East
1,11,5,10/1/2024,Executive,Remote-Central,Central
1,12,8,10/1/2024,Executive,Remote-West,West
2,1,244,10/1/2024,Engineering,Las Vegas,West
2,2,194,10/1/2024,Engineering,Phoenix,West
2,3,278,10/1/2024,Engineering,Austin,South
2,4,177,10/1/2024,Engineering,Chicago,Midwest
2,5,186,10/1/2024,Engineering,Atlanta,South
2,6,184,10/1/2024,Engineering,Seattle,West
2,7,162,10/1/2024,Engineering,Denver,West
2,8,147,10/1/2024,Engineering,Nashville,South
2,9,174,10/1/2024,Engineering,Miami,South
2,10,172,10/1/2024,Engineering,Remote-East,East
2,11,207,10/1/2024,Engineering,Remote-Central,Central
2,12,164,10/1/2024,Engineering,Remote-West,West
3,1,76,10/1/2024,Product,Las Vegas,West
3,2,53,10/1/2024,Product,Phoenix,West
3,3,71,10/1/2024,Product,Austin,South
3,4,45,10/1/2024,Product,Chicago,Midwest
3,5,44,10/1/2024,Product,Atlanta,South
3,6,63,10/1/2024,Product,Seattle,West
3,7,47,10/1/2024,Product,Denver,West
3,8,57,10/1/2024,Product,Nashville,South
3,9,48,10/1/2024,Product,Miami,South
3,10,56,10/1/2024,Product,Remote-East,East
3,11,44,10/1/2024,Product,Remote-Central,Central
3,12,48,10/1/2024,Product,Remote-West,West
4,1,63,10/1/2024,IT,Las Vegas,West
4,2,54,10/1/2024,IT,Phoenix,West
4,3,86,10/1/2024,IT,Austin,South
4,4,57,10/1/2024,IT,Chicago,Midwest
4,5,55,10/1/2024,IT,Atlanta,South
4,6,68,10/1/2024,IT,Seattle,West
4,7,45,10/1/2024,IT,Denver,West
4,8,49,10/1/2024,IT,Nashville,South
4,9,57,10/1/2024,IT,Miami,South
4,10,58,10/1/2024,IT,Remote-East,East
4,11,51,10/1/2024,IT,Remote-Central,Central
4,12,52,10/1/2024,IT,Remote-West,West
5,1,38,10/1/2024,Finance,Las Vegas,West
5,2,36,10/1/2024,Finance,Phoenix,West
5,3,65,10/1/2024,Finance,Austin,South
5,4,46,10/1/2024,Finance,Chicago,Midwest
5,5,45,10/1/2024,Finance,Atlanta,South
5,6,52,10/1/2024,Finance,Seattle,West
5,7,44,10/1/2024,Finance,Denver,West
5,8,32,10/1/2024,Finance,Nashville,South
5,9,49,10/1/2024,Finance,Miami,South
5,10,43,10/1/2024,Finance,Remote-East,East
5,11,50,10/1/2024,Finance,Remote-Central,Central
5,12,50,10/1/2024,Finance,Remote-West,West
6,1,50,10/1/2024,HR,Las Vegas,West
6,2,49,10/1/2024,HR,Phoenix,West
6,3,68,10/1/2024,HR,Austin,South
6,4,56,10/1/2024,HR,Chicago,Midwest
6,5,41,10/1/2024,HR,Atlanta,South
6,6,52,10/1/2024,HR,Seattle,West
6,7,44,10/1/2024,HR,Denver,West
6,8,48,10/1/2024,HR,Nashville,South
6,9,44,10/1/2024,HR,Miami,South
6,10,42,10/1/2024,HR,Remote-East,East
6,11,40,10/1/2024,HR,Remote-Central,Central
6,12,49,10/1/2024,HR,Remote-West,West
7,1,63,10/1/2024,Marketing,Las Vegas,West
7,2,49,10/1/2024,Marketing,Phoenix,West
7,3,72,10/1/2024,Marketing,Austin,South
7,4,47,10/1/2024,Marketing,Chicago,Midwest
7,5,40,10/1/2024,Marketing,Atlanta,South
7,6,59,10/1/2024,Marketing,Seattle,West
7,7,52,10/1/2024,Marketing,Denver,West
7,8,45,10/1/2024,Marketing,Nashville,South
7,9,64,10/1/2024,Marketing,Miami,South
7,10,63,10/1/2024,Marketing,Remote-East,East
7,11,52,10/1/2024,Marketing,Remote-Central,Central
7,12,53,10/1/2024,Marketing,Remote-West,West
8,1,119,10/1/2024,Sales,Las Vegas,West
8,2,98,10/1/2024,Sales,Phoenix,West
8,3,143,10/1/2024,Sales,Austin,South
8,4,101,10/1/2024,Sales,Chicago,Midwest
8,5,99,10/1/2024,Sales,Atlanta,South
8,6,101,10/1/2024,Sales,Seattle,West
8,7,84,10/1/2024,Sales,Denver,West
8,8,73,10/1/2024,Sales,Nashville,South
8,9,90,10/1/2024,Sales,Miami,South
8,10,85,10/1/2024,Sales,Remote-East,East
8,11,96,10/1/2024,Sales,Remote-Central,Central
8,12,95,10/1/2024,Sales,Remote-West,West
9,1,95,10/1/2024,Operations,Las Vegas,West
9,2,87,10/1/2024,Operations,Phoenix,West
9,3,96,10/1/2024,Operations,Austin,South
9,4,92,10/1/2024,Operations,Chicago,Midwest
9,5,70,10/1/2024,Operations,Atlanta,South
9,6,78,10/1/2024,Operations,Seattle,West
9,7,71,10/1/2024,Operations,Denver,West
9,8,66,10/1/2024,Operations,Nashville,South
9,9,76,10/1/2024,Operations,Miami,South
9,10,100,10/1/2024,Operations,Remote-East,East
9,11,78,10/1/2024,Operations,Remote-Central,Central
9,12,80,10/1/2024,Operations,Remote-West,West
10,1,91,10/1/2024,Customer Support,Las Vegas,West
10,2,64,10/1/2024,Customer Support,Phoenix,West
10,3,93,10/1/2024,Customer Support,Austin,South
10,4,63,10/1/2024,Customer Support,Chicago,Midwest
10,5,56,10/1/2024,Customer Support,Atlanta,South
10,6,55,10/1/2024,Customer Support,Seattle,West
10,7,60,10/1/2024,Customer Support,Denver,West
10,8,52,10/1/2024,Customer Support,Nashville,South
10,9,61,10/1/2024,Customer Support,Miami,South
10,10,73,10/1/2024,Customer Support,Remote-East,East
10,11,51,10/1/2024,Customer Support,Remote-Central,Central
10,12,62,10/1/2024,Customer Support,Remote-West,West
11,1,9,10/1/2024,Legal,Las Vegas,West
11,2,6,10/1/2024,Legal,Phoenix,West
11,3,10,10/1/2024,Legal,Austin,South
11,4,9,10/1/2024,Legal,Chicago,Midwest
11,5,7,10/1/2024,Legal,Atlanta,South
11,6,12,10/1/2024,Legal,Seattle,West
11,7,14,10/1/2024,Legal,Denver,West
11,8,4,10/1/2024,Legal,Nashville,South
11,9,11,10/1/2024,Legal,Miami,South
11,10,6,10/1/2024,Legal,Remote-East,East
11,11,13,10/1/2024,Legal,Remote-Central,Central
11,12,4,10/1/2024,Legal,Remote-West,West
1,1,4,11/1/2024,Executive,Las Vegas,West
1,2,3,11/1/2024,Executive,Phoenix,West
1,3,11,11/1/2024,Executive,Austin,South
1,4,7,11/1/2024,Executive,Chicago,Midwest
1,5,5,11/1/2024,Executive,Atlanta,South
1,6,5,11/1/2024,Executive,Seattle,West
1,7,4,11/1/2024,Executive,Denver,West
1,8,6,11/1/2024,Executive,Nashville,South
1,9,5,11/1/2024,Executive,Miami,South
1,10,11,11/1/2024,Executive,Remote-East,East
1,11,5,11/1/2024,Executive,Remote-Central,Central
1,12,8,11/1/2024,Executive,Remote-West,West
2,1,246,11/1/2024,Engineering,Las Vegas,West
2,2,194,11/1/2024,Engineering,Phoenix,West
2,3,278,11/1/2024,Engineering,Austin,South
2,4,179,11/1/2024,Engineering,Chicago,Midwest
2,5,187,11/1/2024,Engineering,Atlanta,South
2,6,184,11/1/2024,Engineering,Seattle,West
2,7,166,11/1/2024,Engineering,Denver,West
2,8,151,11/1/2024,Engineering,Nashville,South
2,9,175,11/1/2024,Engineering,Miami,South
2,10,172,11/1/2024,Engineering,Remote-East,East
2,11,208,11/1/2024,Engineering,Remote-Central,Central
2,12,166,11/1/2024,Engineering,Remote-West,West
3,1,76,11/1/2024,Product,Las Vegas,West
3,2,53,11/1/2024,Product,Phoenix,West
3,3,72,11/1/2024,Product,Austin,South
3,4,45,11/1/2024,Product,Chicago,Midwest
3,5,45,11/1/2024,Product,Atlanta,South
3,6,63,11/1/2024,Product,Seattle,West
3,7,48,11/1/2024,Product,Denver,West
3,8,57,11/1/2024,Product,Nashville,South
3,9,49,11/1/2024,Product,Miami,South
3,10,56,11/1/2024,Product,Remote-East,East
3,11,44,11/1/2024,Product,Remote-Central,Central
3,12,48,11/1/2024,Product,Remote-West,West
4,1,63,11/1/2024,IT,Las Vegas,West
4,2,54,11/1/2024,IT,Phoenix,West
4,3,87,11/1/2024,IT,Austin,South
4,4,58,11/1/2024,IT,Chicago,Midwest
4,5,56,11/1/2024,IT,Atlanta,South
4,6,69,11/1/2024,IT,Seattle,West
4,7,45,11/1/2024,IT,Denver,West
4,8,49,11/1/2024,IT,Nashville,South
4,9,55,11/1/2024,IT,Miami,South
4,10,58,11/1/2024,IT,Remote-East,East
4,11,51,11/1/2024,IT,Remote-Central,Central
4,12,52,11/1/2024,IT,Remote-West,West
5,1,38,11/1/2024,Finance,Las Vegas,West
5,2,36,11/1/2024,Finance,Phoenix,West
5,3,66,11/1/2024,Finance,Austin,South
5,4,46,11/1/2024,Finance,Chicago,Midwest
5,5,45,11/1/2024,Finance,Atlanta,South
5,6,52,11/1/2024,Finance,Seattle,West
5,7,44,11/1/2024,Finance,Denver,West
5,8,32,11/1/2024,Finance,Nashville,South
5,9,50,11/1/2024,Finance,Miami,South
5,10,44,11/1/2024,Finance,Remote-East,East
5,11,51,11/1/2024,Finance,Remote-Central,Central
5,12,50,11/1/2024,Finance,Remote-West,West
6,1,51,11/1/2024,HR,Las Vegas,West
6,2,49,11/1/2024,HR,Phoenix,West
6,3,67,11/1/2024,HR,Austin,South
6,4,57,11/1/2024,HR,Chicago,Midwest
6,5,41,11/1/2024,HR,Atlanta,South
6,6,52,11/1/2024,HR,Seattle,West
6,7,45,11/1/2024,HR,Denver,West
6,8,48,11/1/2024,HR,Nashville,South
6,9,44,11/1/2024,HR,Miami,South
6,10,42,11/1/2024,HR,Remote-East,East
6,11,41,11/1/2024,HR,Remote-Central,Central
6,12,49,11/1/2024,HR,Remote-West,West
7,1,64,11/1/2024,Marketing,Las Vegas,West
7,2,50,11/1/2024,Marketing,Phoenix,West
7,3,72,11/1/2024,Marketing,Austin,South
7,4,47,11/1/2024,Marketing,Chicago,Midwest
7,5,40,11/1/2024,Marketing,Atlanta,South
7,6,60,11/1/2024,Marketing,Seattle,West
7,7,54,11/1/2024,Marketing,Denver,West
7,8,46,11/1/2024,Marketing,Nashville,South
7,9,65,11/1/2024,Marketing,Miami,South
7,10,62,11/1/2024,Marketing,Remote-East,East
7,11,52,11/1/2024,Marketing,Remote-Central,Central
7,12,54,11/1/2024,Marketing,Remote-West,West
8,1,119,11/1/2024,Sales,Las Vegas,West
8,2,98,11/1/2024,Sales,Phoenix,West
8,3,146,11/1/2024,Sales,Austin,South
8,4,101,11/1/2024,Sales,Chicago,Midwest
8,5,99,11/1/2024,Sales,Atlanta,South
8,6,101,11/1/2024,Sales,Seattle,West
8,7,85,11/1/2024,Sales,Denver,West
8,8,75,11/1/2024,Sales,Nashville,South
8,9,91,11/1/2024,Sales,Miami,South
8,10,85,11/1/2024,Sales,Remote-East,East
8,11,96,11/1/2024,Sales,Remote-Central,Central
8,12,97,11/1/2024,Sales,Remote-West,West
9,1,96,11/1/2024,Operations,Las Vegas,West
9,2,88,11/1/2024,Operations,Phoenix,West
9,3,98,11/1/2024,Operations,Austin,South
9,4,93,11/1/2024,Operations,Chicago,Midwest
9,5,70,11/1/2024,Operations,Atlanta,South
9,6,79,11/1/2024,Operations,Seattle,West
9,7,71,11/1/2024,Operations,Denver,West
9,8,66,11/1/2024,Operations,Nashville,South
9,9,76,11/1/2024,Operations,Miami,South
9,10,100,11/1/2024,Operations,Remote-East,East
9,11,79,11/1/2024,Operations,Remote-Central,Central
9,12,81,11/1/2024,Operations,Remote-West,West
10,1,92,11/1/2024,Customer Support,Las Vegas,West
10,2,63,11/1/2024,Customer Support,Phoenix,West
10,3,93,11/1/2024,Customer Support,Austin,South
10,4,63,11/1/2024,Customer Support,Chicago,Midwest
10,5,59,11/1/2024,Customer Support,Atlanta,South
10,6,55,11/1/2024,Customer Support,Seattle,West
10,7,60,11/1/2024,Customer Support,Denver,West
10,8,53,11/1/2024,Customer Support,Nashville,South
10,9,62,11/1/2024,Customer Support,Miami,South
10,10,74,11/1/2024,Customer Support,Remote-East,East
10,11,51,11/1/2024,Customer Support,Remote-Central,Central
10,12,62,11/1/2024,Customer Support,Remote-West,West
11,1,9,11/1/2024,Legal,Las Vegas,West
11,2,6,11/1/2024,Legal,Phoenix,West
11,3,10,11/1/2024,Legal,Austin,South
11,4,9,11/1/2024,Legal,Chicago,Midwest
11,5,7,11/1/2024,Legal,Atlanta,South
11,6,12,11/1/2024,Legal,Seattle,West
11,7,14,11/1/2024,Legal,Denver,West
11,8,4,11/1/2024,Legal,Nashville,South
11,9,11,11/1/2024,Legal,Miami,South
11,10,6,11/1/2024,Legal,Remote-East,East
11,11,13,11/1/2024,Legal,Remote-Central,Central
11,12,4,11/1/2024,Legal,Remote-West,West
1,1,4,12/1/2024,Executive,Las Vegas,West
1,2,3,12/1/2024,Executive,Phoenix,West
1,3,11,12/1/2024,Executive,Austin,South
1,4,7,12/1/2024,Executive,Chicago,Midwest
1,5,5,12/1/2024,Executive,Atlanta,South
1,6,5,12/1/2024,Executive,Seattle,West
1,7,4,12/1/2024,Executive,Denver,West
1,8,6,12/1/2024,Executive,Nashville,South
1,9,5,12/1/2024,Executive,Miami,South
1,10,11,12/1/2024,Executive,Remote-East,East
1,11,5,12/1/2024,Executive,Remote-Central,Central
1,12,8,12/1/2024,Executive,Remote-West,West
2,1,245,12/1/2024,Engineering,Las Vegas,West
2,2,198,12/1/2024,Engineering,Phoenix,West
2,3,279,12/1/2024,Engineering,Austin,South
2,4,180,12/1/2024,Engineering,Chicago,Midwest
2,5,187,12/1/2024,Engineering,Atlanta,South
2,6,186,12/1/2024,Engineering,Seattle,West
2,7,169,12/1/2024,Engineering,Denver,West
2,8,152,12/1/2024,Engineering,Nashville,South
2,9,174,12/1/2024,Engineering,Miami,South
2,10,174,12/1/2024,Engineering,Remote-East,East
2,11,209,12/1/2024,Engineering,Remote-Central,Central
2,12,166,12/1/2024,Engineering,Remote-West,West
3,1,76,12/1/2024,Product,Las Vegas,West
3,2,53,12/1/2024,Product,Phoenix,West
3,3,72,12/1/2024,Product,Austin,South
3,4,45,12/1/2024,Product,Chicago,Midwest
3,5,46,12/1/2024,Product,Atlanta,South
3,6,63,12/1/2024,Product,Seattle,West
3,7,48,12/1/2024,Product,Denver,West
3,8,57,12/1/2024,Product,Nashville,South
3,9,51,12/1/2024,Product,Miami,South
3,10,56,12/1/2024,Product,Remote-East,East
3,11,44,12/1/2024,Product,Remote-Central,Central
3,12,48,12/1/2024,Product,Remote-West,West
4,1,64,12/1/2024,IT,Las Vegas,West
4,2,54,12/1/2024,IT,Phoenix,West
4,3,88,12/1/2024,IT,Austin,South
4,4,58,12/1/2024,IT,Chicago,Midwest
4,5,56,12/1/2024,IT,Atlanta,South
4,6,69,12/1/2024,IT,Seattle,West
4,7,44,12/1/2024,IT,Denver,West
4,8,50,12/1/2024,IT,Nashville,South
4,9,55,12/1/2024,IT,Miami,South
4,10,58,12/1/2024,IT,Remote-East,East
4,11,53,12/1/2024,IT,Remote-Central,Central
4,12,53,12/1/2024,IT,Remote-West,West
5,1,39,12/1/2024,Finance,Las Vegas,West
5,2,36,12/1/2024,Finance,Phoenix,West
5,3,66,12/1/2024,Finance,Austin,South
5,4,46,12/1/2024,Finance,Chicago,Midwest
5,5,46,12/1/2024,Finance,Atlanta,South
5,6,52,12/1/2024,Finance,Seattle,West
5,7,45,12/1/2024,Finance,Denver,West
5,8,31,12/1/2024,Finance,Nashville,South
5,9,50,12/1/2024,Finance,Miami,South
5,10,44,12/1/2024,Finance,Remote-East,East
5,11,53,12/1/2024,Finance,Remote-Central,Central
5,12,50,12/1/2024,Finance,Remote-West,West
6,1,51,12/1/2024,HR,Las Vegas,West
6,2,50,12/1/2024,HR,Phoenix,West
6,3,66,12/1/2024,HR,Austin,South
6,4,57,12/1/2024,HR,Chicago,Midwest
6,5,41,12/1/2024,HR,Atlanta,South
6,6,51,12/1/2024,HR,Seattle,West
6,7,45,12/1/2024,HR,Denver,West
6,8,48,12/1/2024,HR,Nashville,South
6,9,43,12/1/2024,HR,Miami,South
6,10,42,12/1/2024,HR,Remote-East,East
6,11,41,12/1/2024,HR,Remote-Central,Central
6,12,49,12/1/2024,HR,Remote-West,West
7,1,64,12/1/2024,Marketing,Las Vegas,West
7,2,50,12/1/2024,Marketing,Phoenix,West
7,3,72,12/1/2024,Marketing,Austin,South
7,4,47,12/1/2024,Marketing,Chicago,Midwest
7,5,40,12/1/2024,Marketing,Atlanta,South
7,6,60,12/1/2024,Marketing,Seattle,West
7,7,55,12/1/2024,Marketing,Denver,West
7,8,46,12/1/2024,Marketing,Nashville,South
7,9,65,12/1/2024,Marketing,Miami,South
7,10,62,12/1/2024,Marketing,Remote-East,East
7,11,52,12/1/2024,Marketing,Remote-Central,Central
7,12,54,12/1/2024,Marketing,Remote-West,West
8,1,119,12/1/2024,Sales,Las Vegas,West
8,2,97,12/1/2024,Sales,Phoenix,West
8,3,146,12/1/2024,Sales,Austin,South
8,4,101,12/1/2024,Sales,Chicago,Midwest
8,5,98,12/1/2024,Sales,Atlanta,South
8,6,101,12/1/2024,Sales,Seattle,West
8,7,86,12/1/2024,Sales,Denver,West
8,8,75,12/1/2024,Sales,Nashville,South
8,9,92,12/1/2024,Sales,Miami,South
8,10,85,12/1/2024,Sales,Remote-East,East
8,11,96,12/1/2024,Sales,Remote-Central,Central
8,12,98,12/1/2024,Sales,Remote-West,West
9,1,96,12/1/2024,Operations,Las Vegas,West
9,2,88,12/1/2024,Operations,Phoenix,West
9,3,100,12/1/2024,Operations,Austin,South
9,4,93,12/1/2024,Operations,Chicago,Midwest
9,5,69,12/1/2024,Operations,Atlanta,South
9,6,79,12/1/2024,Operations,Seattle,West
9,7,71,12/1/2024,Operations,Denver,West
9,8,65,12/1/2024,Operations,Nashville,South
9,9,77,12/1/2024,Operations,Miami,South
9,10,100,12/1/2024,Operations,Remote-East,East
9,11,78,12/1/2024,Operations,Remote-Central,Central
9,12,81,12/1/2024,Operations,Remote-West,West
10,1,91,12/1/2024,Customer Support,Las Vegas,West
10,2,64,12/1/2024,Customer Support,Phoenix,West
10,3,94,12/1/2024,Customer Support,Austin,South
10,4,63,12/1/2024,Customer Support,Chicago,Midwest
10,5,59,12/1/2024,Customer Support,Atlanta,South
10,6,55,12/1/2024,Customer Support,Seattle,West
10,7,61,12/1/2024,Customer Support,Denver,West
10,8,53,12/1/2024,Customer Support,Nashville,South
10,9,64,12/1/2024,Customer Support,Miami,South
10,10,74,12/1/2024,Customer Support,Remote-East,East
10,11,52,12/1/2024,Customer Support,Remote-Central,Central
10,12,63,12/1/2024,Customer Support,Remote-West,West
11,1,9,12/1/2024,Legal,Las Vegas,West
11,2,6,12/1/2024,Legal,Phoenix,West
11,3,10,12/1/2024,Legal,Austin,South
11,4,9,12/1/2024,Legal,Chicago,Midwest
11,5,7,12/1/2024,Legal,Atlanta,South
11,6,12,12/1/2024,Legal,Seattle,West
11,7,15,12/1/2024,Legal,Denver,West
11,8,4,12/1/2024,Legal,Nashville,South
11,9,11,12/1/2024,Legal,Miami,South
11,10,6,12/1/2024,Legal,Remote-East,East
11,11,13,12/1/2024,Legal,Remote-Central,Central
11,12,4,12/1/2024,Legal,Remote-West,West
1,1,4,1/1/2025,Executive,Las Vegas,West
1,2,3,1/1/2025,Executive,Phoenix,West
1,3,12,1/1/2025,Executive,Austin,South
1,4,7,1/1/2025,Executive,Chicago,Midwest
1,5,5,1/1/2025,Executive,Atlanta,South
1,6,5,1/1/2025,Executive,Seattle,West
1,7,4,1/1/2025,Executive,Denver,West
1,8,5,1/1/2025,Executive,Nashville,South
1,9,5,1/1/2025,Executive,Miami,South
1,10,11,1/1/2025,Executive,Remote-East,East
1,11,5,1/1/2025,Executive,Remote-Central,Central
1,12,8,1/1/2025,Executive,Remote-West,West
2,1,246,1/1/2025,Engineering,Las Vegas,West
2,2,197,1/1/2025,Engineering,Phoenix,West
2,3,276,1/1/2025,Engineering,Austin,South
2,4,181,1/1/2025,Engineering,Chicago,Midwest
2,5,186,1/1/2025,Engineering,Atlanta,South
2,6,186,1/1/2025,Engineering,Seattle,West
2,7,169,1/1/2025,Engineering,Denver,West
2,8,152,1/1/2025,Engineering,Nashville,South
2,9,175,1/1/2025,Engineering,Miami,South
2,10,176,1/1/2025,Engineering,Remote-East,East
2,11,212,1/1/2025,Engineering,Remote-Central,Central
2,12,165,1/1/2025,Engineering,Remote-West,West
3,1,77,1/1/2025,Product,Las Vegas,West
3,2,53,1/1/2025,Product,Phoenix,West
3,3,74,1/1/2025,Product,Austin,South
3,4,44,1/1/2025,Product,Chicago,Midwest
3,5,47,1/1/2025,Product,Atlanta,South
3,6,63,1/1/2025,Product,Seattle,West
3,7,48,1/1/2025,Product,Denver,West
3,8,57,1/1/2025,Product,Nashville,South
3,9,51,1/1/2025,Product,Miami,South
3,10,56,1/1/2025,Product,Remote-East,East
3,11,44,1/1/2025,Product,Remote-Central,Central
3,12,48,1/1/2025,Product,Remote-West,West
4,1,66,1/1/2025,IT,Las Vegas,West
4,2,54,1/1/2025,IT,Phoenix,West
4,3,88,1/1/2025,IT,Austin,South
4,4,58,1/1/2025,IT,Chicago,Midwest
4,5,57,1/1/2025,IT,Atlanta,South
4,6,69,1/1/2025,IT,Seattle,West
4,7,44,1/1/2025,IT,Denver,West
4,8,49,1/1/2025,IT,Nashville,South
4,9,56,1/1/2025,IT,Miami,South
4,10,60,1/1/2025,IT,Remote-East,East
4,11,54,1/1/2025,IT,Remote-Central,Central
4,12,53,1/1/2025,IT,Remote-West,West
5,1,39,1/1/2025,Finance,Las Vegas,West
5,2,37,1/1/2025,Finance,Phoenix,West
5,3,66,1/1/2025,Finance,Austin,South
5,4,46,1/1/2025,Finance,Chicago,Midwest
5,5,46,1/1/2025,Finance,Atlanta,South
5,6,53,1/1/2025,Finance,Seattle,West
5,7,45,1/1/2025,Finance,Denver,West
5,8,32,1/1/2025,Finance,Nashville,South
5,9,50,1/1/2025,Finance,Miami,South
5,10,43,1/1/2025,Finance,Remote-East,East
5,11,53,1/1/2025,Finance,Remote-Central,Central
5,12,51,1/1/2025,Finance,Remote-West,West
6,1,51,1/1/2025,HR,Las Vegas,West
6,2,50,1/1/2025,HR,Phoenix,West
6,3,66,1/1/2025,HR,Austin,South
6,4,57,1/1/2025,HR,Chicago,Midwest
6,5,41,1/1/2025,HR,Atlanta,South
6,6,51,1/1/2025,HR,Seattle,West
6,7,45,1/1/2025,HR,Denver,West
6,8,48,1/1/2025,HR,Nashville,South
6,9,44,1/1/2025,HR,Miami,South
6,10,42,1/1/2025,HR,Remote-East,East
6,11,41,1/1/2025,HR,Remote-Central,Central
6,12,48,1/1/2025,HR,Remote-West,West
7,1,65,1/1/2025,Marketing,Las Vegas,West
7,2,48,1/1/2025,Marketing,Phoenix,West
7,3,72,1/1/2025,Marketing,Austin,South
7,4,47,1/1/2025,Marketing,Chicago,Midwest
7,5,40,1/1/2025,Marketing,Atlanta,South
7,6,60,1/1/2025,Marketing,Seattle,West
7,7,55,1/1/2025,Marketing,Denver,West
7,8,46,1/1/2025,Marketing,Nashville,South
7,9,65,1/1/2025,Marketing,Miami,South
7,10,60,1/1/2025,Marketing,Remote-East,East
7,11,53,1/1/2025,Marketing,Remote-Central,Central
7,12,54,1/1/2025,Marketing,Remote-West,West
8,1,119,1/1/2025,Sales,Las Vegas,West
8,2,97,1/1/2025,Sales,Phoenix,West
8,3,149,1/1/2025,Sales,Austin,South
8,4,101,1/1/2025,Sales,Chicago,Midwest
8,5,99,1/1/2025,Sales,Atlanta,South
8,6,102,1/1/2025,Sales,Seattle,West
8,7,86,1/1/2025,Sales,Denver,West
8,8,76,1/1/2025,Sales,Nashville,South
8,9,91,1/1/2025,Sales,Miami,South
8,10,85,1/1/2025,Sales,Remote-East,East
8,11,95,1/1/2025,Sales,Remote-Central,Central
8,12,99,1/1/2025,Sales,Remote-West,West
9,1,96,1/1/2025,Operations,Las Vegas,West
9,2,89,1/1/2025,Operations,Phoenix,West
9,3,102,1/1/2025,Operations,Austin,South
9,4,93,1/1/2025,Operations,Chicago,Midwest
