"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
103719,"Male","White","No","No","Divorced","Bachelor"
106445,"Non-Binary","White","No","Prefer Not to Say","Married","Associate"
107674,"Female","White","No","No","Divorced","High School"
109800,"Male","Two or More Races","No","No","Married","Associate"
105498,"Female","Asian","No","Prefer Not to Say","Married","Bachelor"
101617,"Female","Hispanic or Latino","No","No","Divorced","Associate"
104365,"Male","Asian","No","No","Prefer Not to Say","High School"
108120,"Male","White","No","Yes","Single","Master"
103059,"Male","White","No","No","Married","Master"
108341,"Female","Hispanic or Latino","No","No","Single","Associate"
102708,"Male","Hispanic or Latino","No","No","Single","Bachelor"
100868,"Male","White","No","No","Single","Bachelor"
101368,"Female","Asian","No","No","Married","Master"
106345,"Female","Black or African American","No","Yes","Prefer Not to Say","Master"
107681,"Female","Hispanic or Latino","No","No","Single","High School"
104778,"Female","Hispanic or Latino","No","No","Single","Master"
107105,"Female","Two or More Races","No","No","Divorced","Bachelor"
101068,"Male","Hispanic or Latino","No","No","Married","High School"
108930,"Male","Hispanic or Latino","No","Yes","Married","Master"
103727,"Female","White","No","No","Married","High School"
100329,"Male","White","Yes","No","Single","Doctorate"
108731,"Female","Asian","No","No","Single","Bachelor"
105506,"Female","White","No","No","Married","Bachelor"
100030,"Male","Asian","No","No","Single","Bachelor"
108831,"Male","Two or More Races","No","Yes","Divorced","Associate"
107331,"Male","White","No","No","Married","Bachelor"
108304,"Female","White","No","No","Married","Bachelor"
101798,"Female","Black or African American","No","No","Divorced","Bachelor"
104109,"Female","White","No","No","Divorced","High School"
107357,"Female","White","No","No","Single","Master"
106419,"Female","Black or African American","No","No","Married","Bachelor"
108367,"Male","Hispanic or Latino","Yes","No","Divorced","Master"
107821,"Male","Asian","No","No","Married","High School"
107985,"Female","White","No","No","Single","Master"
103281,"Male","White","No","No","Single","Doctorate"
106015,"Male","Prefer Not to Say","No","No","Single","Bachelor"
107771,"Male","White","No","No","Married","Bachelor"
102074,"Female","White","No","No","Divorced","Master"
101087,"Female","White","No","No","Divorced","Associate"
106552,"Male","White","No","No","Divorced","High School"
100646,"Male","White","No","No","Married","Associate"
106844,"Male","White","No","No","Married","Associate"
104959,"Male","Hispanic or Latino","Prefer Not to Say","No","Married","Bachelor"
107941,"Female","White","No","No","Married","Bachelor"
102664,"Male","Hispanic or Latino","Prefer Not to Say","No","Married","Bachelor"
100101,"Male","Asian","No","No","Single","Bachelor"
105799,"Female","Black or African American","No","No","Married","Master"
102736,"Female","American Indian or Alaska Native","No","Prefer Not to Say","Single","High School"
105523,"Female","White","No","No","Married","Associate"
109933,"Female","Hispanic or Latino","No","Prefer Not to Say","Divorced","Master"
106398,"Male","Two or More Races","Yes","No","Married","Bachelor"
107796,"Female","Hispanic or Latino","No","No","Married","Bachelor"
108953,"Female","Hispanic or Latino","No","No","Married","Master"
109779,"Male","Asian","Prefer Not to Say","No","Married","Bachelor"
107553,"Male","Hispanic or Latino","No","No","Single","Master"
107269,"Male","Hispanic or Latino","No","No","Married","Master"
106173,"Male","Prefer Not to Say","No","No","Divorced","High School"
109005,"Female","Hispanic or Latino","No","No","Single","Bachelor"
106954,"Male","White","Yes","No","Single","Master"
102394,"Male","Hispanic or Latino","No","Prefer Not to Say","Prefer Not to Say","Master"
109493,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Master"
108877,"Male","White","No","No","Married","Associate"
100844,"Male","Asian","No","No","Married","Bachelor"
107719,"Male","Hispanic or Latino","No","No","Divorced","Master"
103825,"Female","White","Yes","No","Single","Bachelor"
104716,"Male","White","No","No","Married","Bachelor"
101114,"Male","White","No","No","Married","Bachelor"
100446,"Male","White","No","Yes","Married","Bachelor"
100511,"Female","White","No","No","Single","Master"
109735,"Male","Black or African American","Yes","No","Single","Bachelor"
108964,"Female","Asian","No","No","Married","Bachelor"
107177,"Male","Hispanic or Latino","No","No","Married","Bachelor"
109770,"Male","White","No","No","Married","Master"
103356,"Male","White","No","No","Married","High School"
107300,"Female","Asian","No","No","Married","Bachelor"
102871,"Female","Hispanic or Latino","No","Yes","Single","Master"
105771,"Male","Black or African American","No","No","Married","Master"
101974,"Male","Hispanic or Latino","No","Yes","Married","Bachelor"
103196,"Male","Prefer Not to Say","No","No","Prefer Not to Say","Doctorate"
100776,"Male","Hispanic or Latino","No","No","Single","Master"
103831,"Female","Hispanic or Latino","No","No","Single","High School"
104990,"Female","Asian","No","No","Married","Bachelor"
100735,"Male","White","No","Prefer Not to Say","Single","Bachelor"
108498,"Female","Hispanic or Latino","Yes","No","Married","Associate"
105639,"Female","Black or African American","No","No","Married","Bachelor"
109292,"Male","Asian","No","No","Married","Master"
106632,"Female","Native Hawaiian or Pacific Islander","No","No","Married","High School"
105283,"Male","White","No","No","Single","High School"
102037,"Female","Asian","No","No","Married","Associate"
109579,"Female","Prefer Not to Say","No","No","Single","Bachelor"
104001,"Female","Black or African American","No","No","Divorced","Bachelor"
107215,"Male","Two or More Races","No","No","Married","Associate"
107797,"Female","White","No","No","Married","Associate"
103935,"Female","Hispanic or Latino","No","No","Single","Associate"
101279,"Female","Prefer Not to Say","No","No","Single","Master"
107682,"Female","White","No","No","Married","Master"
102766,"Female","Prefer Not to Say","Prefer Not to Say","No","Divorced","Master"
108034,"Male","White","No","No","Divorced","Bachelor"
103264,"Male","White","No","No","Single","Bachelor"
103495,"Male","White","No","No","Single","Associate"
103806,"Male","Asian","No","No","Married","Associate"
107996,"Male","White","No","No","Married","Associate"
104456,"Female","Asian","No","No","Married","Bachelor"
100714,"Male","Asian","No","No","Single","Bachelor"
102012,"Female","Black or African American","No","No","Married","High School"
109317,"Female","White","No","No","Married","Bachelor"
102151,"Female","White","No","No","Single","Bachelor"
109733,"Male","Black or African American","No","No","Single","High School"
107621,"Non-Binary","White","No","No","Married","Bachelor"
105107,"Female","White","No","Yes","Single","Bachelor"
102609,"Female","Black or African American","No","Prefer Not to Say","Single","Master"
103763,"Female","Prefer Not to Say","No","No","Married","Bachelor"
100389,"Male","White","No","No","Divorced","Bachelor"
106635,"Male","White","No","Prefer Not to Say","Married","Bachelor"
107820,"Female","Hispanic or Latino","No","No","Single","Master"
107576,"Male","White","No","No","Single","Associate"
109220,"Female","White","No","No","Married","Associate"
108084,"Non-Binary","Hispanic or Latino","No","No","Married","Bachelor"
108764,"Female","Hispanic or Latino","No","No","Divorced","Master"
107344,"Female","White","No","Prefer Not to Say","Married","High School"
105918,"Male","White","No","No","Single","High School"
109724,"Female","Asian","Prefer Not to Say","No","Married","High School"
108939,"Female","White","No","No","Single","Associate"
109383,"Male","White","Yes","No","Single","Master"
100432,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108426,"Male","Hispanic or Latino","No","No","Single","Bachelor"
107646,"Male","Hispanic or Latino","No","No","Single","Master"
107118,"Female","Hispanic or Latino","No","No","Married","High School"
108108,"Male","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
103195,"Female","White","No","No","Divorced","Bachelor"
108591,"Male","White","No","No","Single","Associate"
104367,"Female","White","Yes","No","Married","Doctorate"
101599,"Female","White","No","Prefer Not to Say","Single","Bachelor"
102728,"Female","White","No","No","Married","Bachelor"
108981,"Female","Prefer Not to Say","No","No","Single","Doctorate"
107149,"Female","White","No","No","Divorced","Doctorate"
103303,"Male","Hispanic or Latino","No","No","Married","High School"
100045,"Male","Hispanic or Latino","No","No","Single","Doctorate"
107826,"Female","White","No","No","Single","Bachelor"
102717,"Male","Hispanic or Latino","No","No","Married","Bachelor"
100885,"Female","Hispanic or Latino","No","Yes","Single","Bachelor"
100144,"Female","White","No","No","Single","Bachelor"
107873,"Female","Hispanic or Latino","No","No","Married","Bachelor"
109316,"Male","White","No","No","Single","Bachelor"
108610,"Female","Hispanic or Latino","No","No","Divorced","Master"
107008,"Male","Hispanic or Latino","No","No","Married","Associate"
103897,"Female","Two or More Races","No","No","Single","Bachelor"
100205,"Female","Two or More Races","No","No","Married","Bachelor"
107532,"Male","White","No","No","Married","Master"
105427,"Male","Hispanic or Latino","No","No","Single","Bachelor"
100488,"Female","White","No","No","Married","Bachelor"
103800,"Female","Native Hawaiian or Pacific Islander","No","No","Married","High School"
108416,"Male","Hispanic or Latino","No","No","Married","High School"
103866,"Male","Asian","No","Yes","Married","Master"
101551,"Male","White","No","No","Single","Associate"
105877,"Male","Asian","No","No","Married","Master"
104463,"Female","White","No","Prefer Not to Say","Married","Bachelor"
104265,"Male","White","No","No","Married","Bachelor"
101885,"Male","White","No","No","Married","Associate"
100994,"Female","Asian","No","Prefer Not to Say","Married","Bachelor"
103504,"Male","Hispanic or Latino","No","No","Married","High School"
108100,"Male","Hispanic or Latino","Prefer Not to Say","Yes","Married","Bachelor"
109529,"Male","Asian","Yes","No","Divorced","High School"
101238,"Male","White","No","No","Single","Master"
102284,"Male","Black or African American","No","No","Single","Associate"
104557,"Female","Black or African American","No","No","Married","Associate"
109080,"Non-Binary","Hispanic or Latino","No","No","Married","Doctorate"
104281,"Female","Prefer Not to Say","No","No","Divorced","Bachelor"
108086,"Male","Black or African American","No","No","Single","High School"
107772,"Male","White","No","No","Married","High School"
104881,"Non-Binary","White","No","No","Single","Bachelor"
100255,"Male","Two or More Races","No","No","Married","Associate"
105564,"Female","Native Hawaiian or Pacific Islander","No","No","Married","Bachelor"
101105,"Female","Hispanic or Latino","No","Yes","Married","Doctorate"
101791,"Male","White","No","No","Married","Bachelor"
104142,"Male","Asian","No","No","Married","Bachelor"
100344,"Female","Hispanic or Latino","No","No","Single","Associate"
103859,"Male","Hispanic or Latino","No","No","Single","Bachelor"
102348,"Female","White","No","No","Married","Associate"
103257,"Male","Two or More Races","No","No","Married","Doctorate"
109540,"Female","White","No","No","Married","Master"
102257,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105461,"Female","White","No","No","Married","Bachelor"
108927,"Male","Asian","No","No","Divorced","Bachelor"
103589,"Female","Hispanic or Latino","No","No","Single","Bachelor"
109388,"Female","Hispanic or Latino","No","No","Married","Associate"
100181,"Male","White","No","No","Married","Associate"
103842,"Male","Hispanic or Latino","No","No","Single","Master"
104788,"Non-Binary","Two or More Races","No","No","Married","High School"
105770,"Female","Asian","No","No","Single","Master"
102441,"Male","White","No","Prefer Not to Say","Single","Bachelor"
104598,"Female","White","No","No","Prefer Not to Say","Bachelor"
107332,"Female","Hispanic or Latino","Yes","No","Married","Bachelor"
106615,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
109716,"Male","White","No","No","Married","Bachelor"
103595,"Female","Black or African American","Yes","No","Single","Master"
100047,"Female","White","Prefer Not to Say","No","Single","Bachelor"
103396,"Male","White","No","No","Single","Master"
100745,"Female","Hispanic or Latino","Yes","No","Divorced","High School"
106952,"Female","Black or African American","No","No","Married","Bachelor"
109633,"Male","White","No","No","Married","High School"
106896,"Male","White","Prefer Not to Say","No","Divorced","Master"
106102,"Female","White","No","No","Married","Master"
104606,"Male","White","Prefer Not to Say","No","Married","Associate"
107556,"Female","White","No","No","Married","High School"
106514,"Male","Hispanic or Latino","No","No","Single","Associate"
106914,"Female","Asian","No","No","Single","Bachelor"
103115,"Female","Hispanic or Latino","Prefer Not to Say","No","Prefer Not to Say","Associate"
106577,"Female","Black or African American","No","No","Divorced","Associate"
101256,"Female","Asian","No","No","Single","Bachelor"
109147,"Female","Two or More Races","Prefer Not to Say","No","Single","Master"
102155,"Male","Hispanic or Latino","No","No","Married","Bachelor"
105138,"Male","White","No","Prefer Not to Say","Married","Associate"
101959,"Female","Hispanic or Latino","No","No","Single","Bachelor"
102010,"Female","White","No","No","Married","Bachelor"
108134,"Male","Black or African American","No","No","Married","Bachelor"
106369,"Non-Binary","Black or African American","No","No","Single","Bachelor"
100698,"Female","Hispanic or Latino","Yes","No","Single","Doctorate"
102088,"Male","Two or More Races","No","No","Married","Master"
104713,"Female","Hispanic or Latino","No","No","Married","Bachelor"
106617,"Male","White","No","No","Single","Associate"
103407,"Male","White","Yes","No","Divorced","Master"
107551,"Female","White","No","No","Single","Master"
108732,"Male","Black or African American","No","No","Single","Bachelor"
106880,"Male","Black or African American","No","No","Single","Master"
101362,"Female","Hispanic or Latino","No","No","Married","Doctorate"
109573,"Male","Prefer Not to Say","No","No","Prefer Not to Say","High School"
106301,"Male","Hispanic or Latino","No","No","Married","High School"
103861,"Male","Prefer Not to Say","No","No","Divorced","Bachelor"
103899,"Male","Black or African American","No","No","Married","Associate"
101315,"Male","Prefer Not to Say","No","No","Married","Bachelor"
108659,"Male","Asian","No","No","Married","Bachelor"
105034,"Female","Asian","No","No","Married","Associate"
108839,"Male","Hispanic or Latino","No","Yes","Married","Bachelor"
100241,"Female","Hispanic or Latino","No","Prefer Not to Say","Single","Bachelor"
103107,"Female","Hispanic or Latino","No","No","Married","High School"
104768,"Male","Asian","No","No","Married","Bachelor"
105984,"Non-Binary","White","No","No","Married","Associate"
105436,"Male","Black or African American","No","No","Married","Associate"
102025,"Female","Hispanic or Latino","No","No","Married","High School"
101133,"Female","Black or African American","No","No","Single","High School"
103714,"Female","White","No","No","Single","Associate"
109820,"Male","White","No","No","Married","High School"
102327,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
108121,"Male","White","No","No","Married","Associate"
105028,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
105533,"Female","White","No","No","Single","High School"
106144,"Male","Asian","No","No","Divorced","Master"
107780,"Male","White","No","No","Married","Bachelor"
100552,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
107169,"Male","White","Yes","No","Single","Bachelor"
109450,"Male","Black or African American","No","No","Prefer Not to Say","Bachelor"
101311,"Male","Two or More Races","No","No","Married","High School"
101222,"Non-Binary","Asian","No","No","Married","Associate"
103742,"Male","Black or African American","No","No","Prefer Not to Say","Bachelor"
104286,"Male","Asian","No","No","Married","Associate"
103837,"Male","White","No","No","Single","Bachelor"
103253,"Female","White","No","Yes","Married","High School"
101207,"Female","Hispanic or Latino","No","No","Married","Master"
101294,"Male","White","Yes","No","Single","Bachelor"
107688,"Male","Black or African American","Prefer Not to Say","No","Single","Associate"
103290,"Female","White","No","No","Married","Bachelor"
109866,"Female","Asian","No","No","Married","Associate"
105951,"Female","Black or African American","No","No","Single","High School"
101855,"Male","Black or African American","Yes","No","Married","Bachelor"
101358,"Male","Asian","No","No","Single","Master"
104000,"Female","White","No","No","Single","Master"
109780,"Male","White","No","No","Married","High School"
107045,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
100909,"Female","Hispanic or Latino","No","No","Single","Bachelor"
108748,"Male","Hispanic or Latino","No","No","Single","Associate"
108899,"Female","White","No","No","Married","Master"
107434,"Male","White","No","No","Married","High School"
108237,"Male","White","No","No","Single","Master"
105252,"Female","Asian","No","No","Married","High School"
104138,"Male","White","No","No","Married","Bachelor"
101580,"Female","Black or African American","No","No","Single","Bachelor"
109368,"Male","Black or African American","No","No","Single","High School"
101545,"Female","Hispanic or Latino","Yes","Prefer Not to Say","Single","Bachelor"
105546,"Male","White","No","No","Married","High School"
103826,"Female","White","No","No","Single","Associate"
108216,"Male","White","No","No","Married","Bachelor"
102154,"Female","White","No","No","Single","Bachelor"
108524,"Male","Black or African American","No","No","Married","Bachelor"
105986,"Male","White","No","No","Single","Master"
101482,"Male","White","Prefer Not to Say","No","Married","Bachelor"
107645,"Female","White","No","No","Single","Master"
108693,"Male","Hispanic or Latino","Prefer Not to Say","Prefer Not to Say","Married","Bachelor"
102356,"Female","Hispanic or Latino","Yes","No","Prefer Not to Say","Master"
106425,"Male","Hispanic or Latino","No","Prefer Not to Say","Single","High School"
102797,"Female","Black or African American","No","No","Married","High School"
106590,"Male","Two or More Races","No","Yes","Married","High School"
101935,"Non-Binary","Black or African American","No","No","Married","High School"
108679,"Female","Hispanic or Latino","No","No","Married","Master"
105102,"Female","Hispanic or Latino","No","No","Married","Associate"
103529,"Non-Binary","White","No","No","Single","Associate"
106784,"Male","White","No","No","Single","Bachelor"
109506,"Male","Two or More Races","No","No","Married","Bachelor"
102723,"Female","White","Yes","No","Single","High School"
106150,"Male","Hispanic or Latino","No","No","Single","Bachelor"
101647,"Female","Hispanic or Latino","No","No","Single","Bachelor"
104937,"Male","Asian","No","No","Married","Bachelor"
106110,"Male","White","No","No","Single","High School"
109539,"Female","Black or African American","No","No","Single","High School"
105826,"Male","Prefer Not to Say","No","No","Married","Bachelor"
107795,"Non-Binary","Asian","Yes","No","Married","Master"
104458,"Female","Black or African American","No","No","Single","Bachelor"
106415,"Female","White","No","No","Prefer Not to Say","High School"
104915,"Female","Black or African American","No","No","Married","Doctorate"
105914,"Female","Two or More Races","No","No","Single","Bachelor"
102412,"Female","Prefer Not to Say","No","No","Single","Master"
100076,"Male","White","No","No","Single","Bachelor"
104878,"Female","Hispanic or Latino","No","No","Single","Bachelor"
104312,"Female","White","No","No","Single","Bachelor"
108232,"Male","White","No","No","Married","Associate"
109133,"Female","Black or African American","No","No","Single","Master"
109674,"Female","Black or African American","No","No","Divorced","Bachelor"
107001,"Male","Asian","No","No","Married","Bachelor"
108462,"Male","White","Prefer Not to Say","No","Single","Bachelor"
108532,"Female","Hispanic or Latino","No","No","Single","Bachelor"
104069,"Female","Black or African American","No","No","Single","Master"
101619,"Female","Black or African American","No","No","Single","Bachelor"
105630,"Male","White","No","No","Divorced","Master"
109896,"Male","White","No","No","Married","Bachelor"
101462,"Male","White","No","No","Married","Associate"
106079,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
107399,"Male","Asian","No","No","Divorced","Master"
109659,"Male","White","No","No","Single","Master"
108286,"Female","Asian","Yes","No","Prefer Not to Say","Bachelor"
103903,"Male","Hispanic or Latino","No","No","Married","Master"
102965,"Male","Prefer Not to Say","No","Prefer Not to Say","Single","Bachelor"
100373,"Male","White","No","No","Divorced","Master"
102209,"Male","Two or More Races","Yes","No","Single","Bachelor"
106191,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
101426,"Female","Two or More Races","No","Yes","Married","Bachelor"
102951,"Female","Prefer Not to Say","No","No","Married","Master"
106562,"Male","Asian","No","No","Prefer Not to Say","Bachelor"
104796,"Male","White","No","No","Single","Master"
108797,"Female","Hispanic or Latino","Yes","No","Single","High School"
106017,"Female","White","No","No","Married","High School"
105752,"Male","American Indian or Alaska Native","No","No","Prefer Not to Say","High School"
102001,"Female","Asian","No","No","Married","Bachelor"
109353,"Female","White","No","No","Married","Master"
107570,"Female","White","No","No","Single","Master"
104712,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
109035,"Male","Hispanic or Latino","Prefer Not to Say","No","Married","Master"
105821,"Female","Hispanic or Latino","No","Prefer Not to Say","Single","High School"
105203,"Female","White","No","No","Single","Associate"
103024,"Male","White","No","No","Single","Bachelor"
109729,"Male","White","No","No","Married","High School"
101758,"Male","Hispanic or Latino","No","No","Married","High School"
101602,"Male","Hispanic or Latino","No","No","Married","Doctorate"
108456,"Female","Black or African American","No","No","Single","Master"
101949,"Female","White","No","Prefer Not to Say","Single","Bachelor"
101483,"Non-Binary","Hispanic or Latino","No","No","Single","Master"
104965,"Female","White","No","No","Single","Bachelor"
108184,"Female","White","No","No","Married","Doctorate"
108464,"Male","White","No","No","Married","Associate"
103921,"Female","Hispanic or Latino","No","No","Married","Master"
106163,"Male","Hispanic or Latino","No","No","Single","Bachelor"
109146,"Female","White","No","No","Divorced","Master"
106211,"Female","White","No","No","Single","Associate"
105353,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
106744,"Female","White","No","No","Single","Master"
100391,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
108574,"Female","Hispanic or Latino","No","No","Single","Bachelor"
101663,"Female","Black or African American","Yes","No","Married","High School"
104493,"Female","White","No","No","Married","Master"
108459,"Non-Binary","Asian","No","No","Prefer Not to Say","Master"
105524,"Female","Hispanic or Latino","No","No","Married","Bachelor"
105073,"Male","White","No","No","Married","High School"
106472,"Male","Asian","No","No","Single","Master"
107314,"Female","White","No","No","Married","High School"
108539,"Female","White","No","No","Married","Bachelor"
101541,"Male","White","Prefer Not to Say","Prefer Not to Say","Single","Bachelor"
100302,"Female","Asian","No","No","Divorced","Master"
108657,"Female","Hispanic or Latino","No","No","Married","Doctorate"
109037,"Female","Black or African American","Prefer Not to Say","No","Single","Bachelor"
109426,"Female","Black or African American","No","No","Married","Bachelor"
109347,"Female","White","No","No","Married","Bachelor"
106474,"Female","White","Yes","No","Married","Bachelor"
100103,"Male","White","No","No","Married","High School"
101697,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
105467,"Female","Hispanic or Latino","No","Yes","Married","Master"
103654,"Male","Two or More Races","No","No","Single","Bachelor"
105633,"Female","Asian","No","No","Single","Bachelor"
106219,"Non-Binary","Native Hawaiian or Pacific Islander","Prefer Not to Say","No","Married","Bachelor"
109617,"Male","White","No","Yes","Single","High School"
102560,"Female","White","No","No","Married","High School"
107219,"Female","White","No","Prefer Not to Say","Single","Bachelor"
109663,"Female","White","Yes","No","Single","Associate"
106998,"Male","Black or African American","No","No","Single","Master"
101746,"Female","Prefer Not to Say","No","Prefer Not to Say","Married","Master"
106236,"Male","Two or More Races","Prefer Not to Say","Prefer Not to Say","Married","High School"
102515,"Male","Asian","No","No","Single","Bachelor"
107725,"Male","Asian","No","No","Single","Bachelor"
100077,"Male","White","No","No","Married","High School"
103633,"Male","Asian","No","No","Single","Bachelor"
105133,"Male","White","No","No","Divorced","Doctorate"
107438,"Male","Two or More Races","No","No","Single","High School"
109966,"Male","Two or More Races","Prefer Not to Say","No","Married","Bachelor"
102410,"Female","Hispanic or Latino","Prefer Not to Say","Yes","Single","Bachelor"
108078,"Female","White","No","No","Married","High School"
109855,"Female","White","No","No","Single","High School"
101401,"Male","White","No","No","Married","High School"
109513,"Female","White","No","Prefer Not to Say","Divorced","Bachelor"
106633,"Female","Asian","No","No","Married","Bachelor"
101481,"Male","White","No","No","Married","Associate"
104139,"Female","Native Hawaiian or Pacific Islander","No","No","Single","High School"
107395,"Male","Asian","No","No","Married","Master"
108886,"Male","Hispanic or Latino","No","No","Married","Bachelor"
109326,"Male","Black or African American","Prefer Not to Say","No","Divorced","Bachelor"
108782,"Female","White","No","No","Married","Bachelor"
106418,"Male","White","No","No","Single","Bachelor"
102727,"Male","Two or More Races","No","No","Married","Bachelor"
108287,"Female","Hispanic or Latino","No","No","Prefer Not to Say","High School"
106866,"Male","White","No","No","Single","Bachelor"
101873,"Female","Asian","No","No","Married","High School"
105560,"Male","Asian","No","No","Single","Bachelor"
104816,"Non-Binary","White","Prefer Not to Say","No","Married","Master"
100787,"Female","White","No","No","Married","High School"
103605,"Female","White","No","No","Married","Associate"
105056,"Female","White","No","No","Married","Bachelor"
109764,"Male","White","No","No","Married","Master"
108396,"Female","White","No","No","Married","High School"
106057,"Male","White","Yes","No","Single","Bachelor"
100648,"Male","Hispanic or Latino","No","No","Married","Master"
106298,"Male","Hispanic or Latino","No","Yes","Single","Bachelor"
108803,"Non-Binary","White","No","No","Single","Master"
107850,"Female","Hispanic or Latino","No","No","Single","Master"
101520,"Male","Prefer Not to Say","No","No","Married","Master"
104348,"Male","Asian","No","No","Married","High School"
107928,"Female","Hispanic or Latino","No","No","Single","Master"
104180,"Female","White","No","No","Married","Master"
107815,"Male","Asian","No","No","Married","Associate"
106148,"Female","Hispanic or Latino","No","No","Single","Bachelor"
102994,"Male","Asian","No","No","Single","Bachelor"
105428,"Female","Hispanic or Latino","No","No","Married","Associate"
105988,"Male","Hispanic or Latino","No","No","Single","Doctorate"
108118,"Female","White","No","No","Married","Master"
103499,"Male","Prefer Not to Say","No","No","Married","Bachelor"
101847,"Female","Black or African American","No","Yes","Single","Associate"
104290,"Female","Black or African American","No","Prefer Not to Say","Married","High School"
107742,"Female","White","No","No","Single","Master"
103587,"Female","White","No","Yes","Single","Bachelor"
101251,"Male","Two or More Races","No","No","Married","High School"
100716,"Male","Asian","No","No","Prefer Not to Say","Bachelor"
100830,"Male","White","No","No","Married","Bachelor"
100399,"Female","Black or African American","No","No","Single","High School"
109550,"Male","Two or More Races","No","No","Divorced","High School"
101656,"Female","Hispanic or Latino","Yes","No","Married","Master"
104585,"Male","White","No","No","Married","Bachelor"
105608,"Male","Hispanic or Latino","No","No","Married","Master"
101382,"Male","White","No","No","Divorced","Master"
103873,"Male","Asian","No","No","Married","Bachelor"
101438,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
100555,"Female","Two or More Races","No","No","Divorced","Bachelor"
108328,"Female","White","No","No","Married","Bachelor"
100063,"Female","Black or African American","No","Yes","Single","Master"
107200,"Male","Black or African American","No","No","Married","Bachelor"
106046,"Female","Asian","Prefer Not to Say","Prefer Not to Say","Married","Master"
103206,"Male","White","No","No","Single","Master"
107463,"Male","Asian","No","No","Married","High School"
107464,"Male","White","No","No","Single","Bachelor"
106820,"Female","Hispanic or Latino","No","No","Married","Master"
109362,"Female","Black or African American","No","No","Married","High School"
106233,"Female","White","No","No","Married","High School"
104954,"Male","Hispanic or Latino","No","No","Married","Master"
107938,"Female","Hispanic or Latino","No","No","Single","Doctorate"
105155,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103187,"Female","Two or More Races","No","No","Divorced","Associate"
103070,"Male","White","No","No","Single","Bachelor"
108272,"Female","White","Prefer Not to Say","Yes","Single","Master"
100118,"Female","Hispanic or Latino","No","No","Married","Bachelor"
101558,"Female","Hispanic or Latino","No","No","Married","Master"
106951,"Male","White","No","No","Married","Master"
102608,"Female","Asian","No","No","Prefer Not to Say","Bachelor"
100182,"Female","Hispanic or Latino","No","No","Single","Bachelor"
108348,"Male","White","No","No","Married","Associate"
100310,"Female","Asian","No","Yes","Married","Master"
106447,"Female","Prefer Not to Say","No","Yes","Married","Bachelor"
106688,"Non-Binary","Asian","Yes","No","Divorced","Bachelor"
106179,"Male","Two or More Races","Prefer Not to Say","No","Married","Doctorate"
102531,"Male","Black or African American","No","Prefer Not to Say","Single","Bachelor"
107040,"Male","Hispanic or Latino","No","No","Married","Master"
100671,"Male","Asian","No","Prefer Not to Say","Married","Master"
100645,"Female","Black or African American","No","No","Married","High School"
106152,"Female","Asian","No","No","Single","Doctorate"
100717,"Male","Hispanic or Latino","No","No","Married","High School"
105484,"Female","Black or African American","No","No","Married","Bachelor"
102286,"Male","Hispanic or Latino","No","No","Married","Associate"
108717,"Male","White","No","No","Single","Master"
101405,"Male","White","No","No","Married","Bachelor"
104268,"Female","Native Hawaiian or Pacific Islander","No","No","Single","Bachelor"
107769,"Female","White","No","No","Married","High School"
103034,"Female","White","No","No","Single","Associate"
101201,"Male","Asian","No","No","Married","Master"
107137,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103855,"Male","White","No","No","Married","Bachelor"
108164,"Male","White","No","No","Divorced","Bachelor"
105761,"Male","White","No","No","Married","Bachelor"
109803,"Male","Hispanic or Latino","No","No","Single","Bachelor"
101346,"Female","Hispanic or Latino","No","No","Married","Associate"
106586,"Male","Black or African American","No","No","Married","Bachelor"
104869,"Female","Hispanic or Latino","Prefer Not to Say","Prefer Not to Say","Married","Associate"
102526,"Female","Black or African American","No","No","Married","Associate"
109482,"Male","Black or African American","No","No","Single","Doctorate"
100363,"Female","Asian","No","No","Divorced","Bachelor"
100956,"Male","Hispanic or Latino","No","No","Married","Bachelor"
104939,"Female","Black or African American","No","No","Prefer Not to Say","Master"
100953,"Male","White","Yes","No","Divorced","Bachelor"
102496,"Female","White","No","No","Married","Bachelor"
104253,"Female","Black or African American","No","No","Married","Master"
109102,"Male","Two or More Races","No","Prefer Not to Say","Prefer Not to Say","Master"
104824,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
100026,"Female","White","No","No","Married","Bachelor"
