"EmployeeID","DepartmentID","JobID","LocationID","ManagerID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","FTE","RemoteStatus","FinalTenureYears"
108978,5,16,2,108746,2017-03-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.97
109250,5,16,1,102159,2017-04-04,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.93
101776,5,16,2,106473,2017-06-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.76
102917,5,16,5,102986,2017-06-18,NA,"Active",NA,"Employee","Temporary",1,"Onsite",8.73
106278,5,16,10,104853,2017-07-12,NA,"Active",NA,"Contractor","Regular",0.8,"Hybrid",8.66
105952,5,16,9,102159,2017-07-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.62
105342,5,16,9,103111,2017-07-29,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",8.61
108336,5,16,4,105018,2017-08-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.6
106086,5,16,2,100691,2017-09-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.49
103606,5,16,8,109670,2017-12-14,NA,"Active",NA,"Employee","Regular",1,"Remote",8.24
106378,5,16,3,102145,2018-01-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.16
106910,5,16,7,109592,2018-03-23,2026-01-19,"Terminated","Voluntary","Employee","Regular",1,"Remote",7.83
106478,5,16,5,103384,2018-03-28,NA,"Active",NA,"Employee","Regular",1,"Remote",7.95
106420,5,16,12,100535,2018-04-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.92
105193,5,16,9,109120,2018-04-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.88
104135,5,16,8,104857,2018-04-24,2026-01-14,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",7.73
107121,5,16,2,101185,2018-05-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.85
108279,5,16,4,100904,2018-05-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.84
102541,5,16,12,105565,2018-05-16,NA,"Active",NA,"Employee","Regular",1,"Remote",7.82
107601,5,16,12,103319,2018-05-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.81
109841,5,16,11,101821,2018-07-06,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.68
104148,5,16,4,101522,2018-07-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.67
103229,5,16,10,108199,2018-09-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.47
107211,5,16,6,105876,2018-09-29,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",7.44
105046,5,16,5,104030,2018-10-06,2025-07-29,"Terminated","Voluntary","Employee","Regular",1,"Remote",6.81
105335,5,16,6,106156,2018-11-04,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.35
103478,5,16,8,109432,2018-12-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.25
107329,5,16,3,107642,2018-12-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.23
106033,5,16,12,106835,2018-12-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.19
108021,5,16,1,100158,2019-01-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.16
107675,5,16,3,102449,2019-01-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7.11
100379,5,16,7,107477,2019-02-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.08
108946,5,16,3,102789,2019-02-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",7.03
105144,5,16,1,101385,2019-03-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",7
104807,5,16,6,103590,2019-03-18,NA,"Active",NA,"Contractor","Temporary",1,"Hybrid",6.98
102950,5,16,6,102505,2019-03-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.95
103025,5,16,11,102960,2019-05-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.81
108694,5,16,3,102159,2019-05-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.8
104901,5,16,6,102474,2019-08-07,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",6.59
108247,5,16,1,101906,2019-08-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.58
104386,5,16,5,101984,2019-08-21,NA,"Active",NA,"Employee","Regular",1,"Remote",6.55
107654,5,16,5,102525,2019-08-30,NA,"Active",NA,"Employee","Regular",1,"Onsite",6.53
108811,5,16,9,102720,2019-09-08,NA,"Active",NA,"Employee","Regular",1,"Remote",6.5
108340,5,16,7,104867,2019-09-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.48
105390,5,16,3,105384,2019-10-15,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.4
101905,5,16,4,102892,2019-10-17,2025-08-11,"Terminated","Voluntary","Employee","Temporary",0.8,"Hybrid",5.82
104828,5,16,11,102031,2019-10-24,NA,"Active",NA,"Employee","Regular",0.6,"Onsite",6.38
107866,5,16,9,107921,2019-11-15,2025-02-16,"Terminated","Voluntary","Employee","Regular",1,"Onsite",5.25
103815,5,16,3,105481,2019-11-19,2023-09-05,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",3.79
102499,5,16,10,103599,2019-11-25,2026-01-09,"Terminated","Voluntary","Employee","Regular",1,"Onsite",6.12
100955,5,16,5,109145,2019-12-10,NA,"Active",NA,"Employee","Regular",1,"Remote",6.25
108334,5,16,4,101673,2020-01-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",6.16
102558,5,16,2,102384,2020-03-09,NA,"Active",NA,"Employee","Regular",1,"Remote",6
104827,5,16,11,107608,2020-03-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.98
106674,5,16,12,102384,2020-04-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.94
101103,5,16,3,104394,2020-04-30,NA,"Active",NA,"Employee","Regular",1,"Remote",5.86
105578,5,16,6,109358,2020-05-27,2025-05-04,"Terminated","Voluntary","Employee","Regular",1,"Hybrid",4.94
101058,5,16,6,109793,2020-05-30,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.78
105242,5,16,3,103310,2020-06-17,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.73
108756,5,16,10,105026,2020-07-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.61
102027,5,16,11,100550,2020-08-06,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.59
102941,5,16,11,104558,2020-08-09,NA,"Active",NA,"Employee","Regular",1,"Remote",5.58
102724,5,16,3,100705,2020-08-19,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",5.56
103180,5,16,4,109235,2020-09-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.48
100608,5,16,7,106373,2020-09-24,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.46
106995,5,16,4,102031,2020-09-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.45
106901,5,16,7,104722,2020-10-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.44
103548,5,16,12,100451,2020-10-08,NA,"Active",NA,"Employee","Temporary",1,"Remote",5.42
102465,5,16,3,100655,2020-10-23,NA,"Active",NA,"Employee","Regular",1,"Remote",5.38
109628,5,16,11,101316,2020-11-03,2021-11-07,"Terminated","Reduction in Force","Employee","Regular",1,"Onsite",1.01
101641,5,16,10,107959,2020-11-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.3
107626,5,16,6,108920,2020-11-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.28
109304,5,16,11,102041,2020-11-30,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",5.27
105729,5,16,1,107755,2020-12-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.24
103228,5,16,3,100670,2021-01-20,2025-04-23,"Terminated","Reduction in Force","Employee","Regular",1,"Remote",4.25
100672,5,16,10,106436,2021-02-06,NA,"Active",NA,"Employee","Temporary",1,"Onsite",5.09
105298,5,16,9,103590,2021-02-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",5.05
109510,5,16,9,104678,2021-03-06,NA,"Active",NA,"Employee","Regular",0.6,"Onsite",5.01
100067,5,16,12,100650,2021-03-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",5.01
106659,5,16,4,103590,2021-04-09,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",4.92
101982,5,16,8,109773,2021-05-28,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",4.78
100577,5,16,7,106436,2021-06-01,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.77
108944,5,16,9,107993,2021-06-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.75
101271,5,16,5,102059,2021-06-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.73
106683,5,16,1,102401,2021-06-19,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.72
107605,5,16,3,102885,2021-06-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.7
106970,5,16,12,101326,2021-07-02,NA,"Active",NA,"Employee","Regular",0.8,"Remote",4.69
105170,5,16,7,107477,2021-07-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.65
100078,5,16,11,102401,2021-07-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.64
100360,5,16,4,107891,2021-07-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.63
101471,5,16,6,106812,2021-07-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.62
109760,5,16,6,101316,2021-08-06,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",4.59
104789,5,16,3,107921,2021-08-25,NA,"Active",NA,"Employee","Regular",1,"Remote",4.54
103386,5,16,3,103309,2021-11-16,NA,"Active",NA,"Employee","Regular",1,"Remote",4.31
100225,5,16,10,103890,2021-11-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.31
107430,5,16,7,102505,2021-11-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.3
102102,5,16,11,109028,2021-12-25,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.21
106845,5,16,4,102591,2021-12-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.19
101283,5,16,7,108586,2022-01-03,NA,"Active",NA,"Employee","Temporary",1,"Onsite",4.18
106512,5,16,8,105018,2022-01-06,NA,"Active",NA,"Employee","Regular",1,"Hybrid",4.17
108243,5,16,9,103431,2022-01-12,NA,"Active",NA,"Employee","Regular",1,"Remote",4.16
101127,5,16,12,104104,2022-01-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",4.14
104081,5,16,9,100949,2022-03-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.97
105978,5,16,9,107082,2022-04-13,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.91
100850,5,16,5,105246,2022-04-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.89
107155,5,16,9,107993,2022-05-07,NA,"Active",NA,"Employee","Temporary",1,"Remote",3.84
104060,5,16,5,109773,2022-05-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.82
103739,5,16,4,104936,2022-05-18,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.81
105372,5,16,12,100705,2022-05-28,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.78
109792,5,16,11,106518,2022-06-12,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",3.74
106430,5,16,6,105246,2022-07-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.65
106072,5,16,11,106171,2022-07-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.64
100336,5,16,8,100161,2022-07-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.63
108258,5,16,11,100502,2022-10-02,NA,"Active",NA,"Contractor","Regular",1,"Onsite",3.44
103640,5,16,12,105020,2022-11-08,NA,"Active",NA,"Employee","Regular",1,"Remote",3.33
104711,5,16,6,104266,2022-11-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.33
109084,5,16,9,106854,2022-11-17,NA,"Active",NA,"Contractor","Regular",1,"Onsite",3.31
105722,5,16,4,106380,2022-12-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.27
100390,5,16,1,106739,2022-12-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.23
101500,5,16,8,108454,2022-12-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.19
102572,5,16,9,100454,2023-01-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.18
101137,5,16,6,100079,2023-01-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.16
105140,5,16,5,103310,2023-01-09,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",3.16
109888,5,16,9,103890,2023-01-16,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",3.15
100883,5,16,5,109821,2023-01-18,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.14
102017,5,16,7,103890,2023-01-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.11
102804,5,16,1,100161,2023-02-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",3.03
109631,5,16,6,101613,2023-03-06,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.01
103531,5,16,1,109271,2023-03-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",3.01
107327,5,16,1,108972,2023-03-31,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.94
108604,5,16,11,106934,2023-04-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.92
105121,5,16,9,106620,2023-04-27,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.87
100903,5,16,6,103042,2023-05-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.85
108955,5,16,5,102323,2023-06-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.72
105806,5,16,3,100901,2023-07-10,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.67
104726,5,16,3,105388,2023-07-25,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.62
107892,5,16,2,105426,2023-08-05,NA,"Active",NA,"Employee","Regular",1,"Hybrid",2.59
104134,5,16,2,104095,2023-09-04,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",2.51
103085,5,16,8,107917,2023-10-10,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",2.41
105378,5,16,5,108577,2023-10-10,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",2.41
101752,5,16,2,104030,2023-10-19,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.39
100153,5,16,3,106620,2023-11-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.29
103821,5,16,9,101759,2023-12-02,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",2.27
106977,5,16,11,100666,2023-12-08,NA,"Active",NA,"Employee","Regular",1,"Remote",2.25
104750,5,16,4,100454,2023-12-14,NA,"Active",NA,"Employee","Regular",1,"Remote",2.24
101120,5,16,5,105979,2023-12-31,2026-02-20,"Terminated","Involuntary","Employee","Regular",1,"Hybrid",2.14
102343,5,16,9,100655,2024-01-22,NA,"Active",NA,"Employee","Regular",1,"Remote",2.13
100034,5,16,11,102522,2024-01-28,NA,"Active",NA,"Employee","Regular",1,"Remote",2.11
100409,5,16,5,102789,2024-01-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.11
109679,5,16,8,106166,2024-03-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.01
104400,5,16,12,109787,2024-03-06,NA,"Active",NA,"Employee","Regular",1,"Onsite",2.01
107101,5,16,7,109670,2024-03-28,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.95
102363,5,16,7,101861,2024-04-03,2026-01-09,"Terminated","Reduction in Force","Employee","Regular",1,"Hybrid",1.77
104250,5,16,11,103111,2024-04-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.88
104063,5,16,10,109357,2024-04-28,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.87
102369,5,16,12,103291,2024-05-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.85
105338,5,16,3,101932,2024-05-08,NA,"Active",NA,"Employee","Regular",1,"Remote",1.84
102359,5,16,8,101984,2024-06-15,NA,"Active",NA,"Employee","Regular",1,"Remote",1.73
108048,5,16,1,100666,2024-07-23,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.63
106653,5,16,4,109155,2024-08-09,NA,"Active",NA,"Employee","Temporary",1,"Onsite",1.58
103506,5,16,1,102350,2024-08-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.53
106671,5,16,3,108586,2024-09-16,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.48
109543,5,16,5,108577,2024-09-20,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",1.47
103423,5,16,4,103384,2024-09-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.46
102046,5,16,3,103591,2024-10-06,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",1.42
109880,5,16,11,107102,2024-10-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.39
106491,5,16,10,100732,2024-10-21,NA,"Active",NA,"Employee","Regular",0.6,"Remote",1.38
105295,5,16,1,101365,2024-11-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.34
106159,5,16,11,103145,2024-11-21,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.3
106585,5,16,11,102031,2024-11-30,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.27
108738,5,16,10,103291,2024-12-23,NA,"Active",NA,"Employee","Regular",0.6,"Remote",1.21
104246,5,16,6,109787,2024-12-24,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.21
107223,5,16,2,107052,2024-12-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",1.21
102417,5,16,9,107592,2025-02-12,NA,"Active",NA,"Employee","Regular",1,"Remote",1.07
103541,5,16,1,108666,2025-02-17,NA,"Active",NA,"Employee","Regular",1,"Hybrid",1.06
108538,5,16,8,109196,2025-04-03,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.93
106195,5,16,11,109140,2025-04-08,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.92
100042,5,16,12,104936,2025-04-28,NA,"Active",NA,"Employee","Regular",1,"Remote",0.87
100200,5,16,8,101381,2025-05-07,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.84
101072,5,16,8,104722,2025-05-17,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.81
104875,5,16,7,100615,2025-05-30,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.78
107275,5,16,2,105020,2025-06-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.75
101970,5,16,9,100655,2025-06-10,NA,"Active",NA,"Employee","Temporary",0.8,"Remote",0.75
103033,5,16,8,104935,2025-06-21,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",0.72
104402,5,16,6,100842,2025-06-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.7
109486,5,16,11,104270,2025-07-11,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.66
100778,5,16,9,100482,2025-07-23,NA,"Active",NA,"Employee","Regular",1,"Remote",0.63
106881,5,16,2,108963,2025-07-23,NA,"Active",NA,"Employee","Regular",1,"Remote",0.63
104966,5,16,9,102720,2025-08-01,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.61
100301,5,16,3,101425,2025-08-20,NA,"Active",NA,"Contractor","Regular",0.8,"Onsite",0.55
109977,5,16,8,102317,2025-08-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.53
109287,5,16,11,103948,2025-09-05,NA,"Active",NA,"Employee","Regular",1,"Onsite",0.51
109612,5,16,1,101451,2025-09-06,NA,"Active",NA,"Employee","Regular",1,"Remote",0.51
102512,5,16,9,102818,2025-09-28,NA,"Active",NA,"Employee","Regular",1,"Remote",0.45
102087,5,16,9,101932,2025-11-27,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",0.28
106704,5,16,6,102885,2025-12-29,NA,"Active",NA,"Employee","Regular",1,"Hybrid",0.19
105865,5,16,6,106819,2026-01-18,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",0.14
100941,5,16,12,103797,2026-01-19,NA,"Active",NA,"Employee","Regular",1,"Remote",0.14
100614,6,21,8,109401,2013-01-10,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",13.16
106904,6,21,11,103745,2013-01-10,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",13.16
109225,6,21,9,109695,2013-02-10,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",13.08
106509,6,21,3,102016,2013-03-17,2024-11-16,"Terminated","Voluntary","Employee","Regular",1,"Onsite",11.67
109252,6,21,9,106291,2013-03-26,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",12.96
107371,6,21,8,105216,2013-03-30,NA,"Active",NA,"Contractor","Regular",1,"Onsite",12.95
101503,6,21,3,101510,2013-04-05,NA,"Active",NA,"Employee","Temporary",1,"Hybrid",12.93
105975,6,21,7,104737,2013-04-10,NA,"Active",NA,"Employee","Regular",1,"Remote",12.92
109599,6,21,2,102305,2013-04-14,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.9
108633,6,21,8,100166,2013-06-21,NA,"Active",NA,"Employee","Regular",1,"Remote",12.72
100147,6,21,1,109320,2013-07-16,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.65
101292,6,21,6,107514,2013-12-12,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",12.24
105860,6,21,6,103730,2014-01-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",12.18
102153,6,21,8,108167,2014-01-12,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",12.16
108522,6,21,2,109401,2014-03-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.99
103992,6,21,3,103894,2014-03-19,NA,"Active",NA,"Employee","Regular",1,"Remote",11.98
107161,6,21,7,100413,2014-03-20,2023-02-07,"Terminated","Reduction in Force","Employee","Temporary",1,"Hybrid",8.89
107634,6,21,10,109443,2014-05-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.8
102920,6,21,11,104082,2014-05-28,2023-02-11,"Terminated","Voluntary","Employee","Regular",0.8,"Onsite",8.71
102466,6,21,2,104110,2014-06-05,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",11.76
108457,6,21,7,108992,2014-08-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.55
101063,6,21,4,102071,2014-09-20,NA,"Active",NA,"Employee","Regular",1,"Hybrid",11.47
104325,6,21,1,101546,2014-09-23,2025-06-08,"Terminated","Voluntary","Employee","Regular",1,"Onsite",10.71
103394,6,21,2,107507,2014-10-13,NA,"Active",NA,"Employee","Temporary",1,"Onsite",11.41
109751,6,21,1,101200,2014-10-22,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.38
107495,6,21,12,102863,2014-11-08,NA,"Active",NA,"Employee","Regular",1,"Remote",11.33
101741,6,21,2,100407,2014-12-08,NA,"Active",NA,"Employee","Regular",1,"Onsite",11.25
108870,6,21,6,100380,2015-04-14,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.9
104356,6,21,12,109443,2015-04-16,NA,"Active",NA,"Employee","Regular",0.8,"Hybrid",10.9
103726,6,21,4,104082,2015-05-05,NA,"Active",NA,"Employee","Regular",1,"Remote",10.85
100700,6,21,2,105361,2015-05-12,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.83
108768,6,21,11,104737,2015-05-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.8
101830,6,21,8,107268,2015-06-14,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.74
105595,6,21,10,104737,2015-06-14,NA,"Active",NA,"Employee","Temporary",1,"Onsite",10.74
109421,6,21,6,100320,2015-10-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.44
100993,6,21,3,104687,2015-10-21,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",10.38
109200,6,21,6,101561,2015-11-21,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",10.3
102196,6,21,5,100710,2015-11-22,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.3
101642,6,21,10,104737,2015-12-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.25
108593,6,21,10,101158,2016-01-25,NA,"Active",NA,"Employee","Regular",1,"Hybrid",10.12
107696,6,21,12,101287,2016-02-15,NA,"Active",NA,"Employee","Regular",1,"Onsite",10.06
102045,6,21,3,108589,2016-02-23,NA,"Active",NA,"Employee","Regular",1,"Remote",10.04
106167,6,21,8,105590,2016-03-22,2025-08-18,"Terminated","Involuntary","Employee","Regular",1,"Remote",9.41
101963,6,21,11,105104,2016-04-09,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.92
103798,6,21,9,100536,2016-04-13,NA,"Active",NA,"Employee","Temporary",1,"Onsite",9.91
106063,6,21,3,101810,2016-05-26,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.79
107968,6,21,9,106664,2016-07-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.67
106877,6,21,6,104090,2016-08-25,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.54
108698,6,21,7,101738,2016-10-16,NA,"Active",NA,"Employee","Regular",0.8,"Remote",9.4
105012,6,21,7,101868,2016-11-06,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.34
105025,6,21,6,107822,2016-12-23,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.21
102460,6,21,2,104687,2016-12-26,2021-12-18,"Terminated","Involuntary","Employee","Regular",1,"Remote",4.98
107164,6,21,11,106267,2017-01-02,NA,"Active",NA,"Employee","Regular",1,"Hybrid",9.18
100508,6,21,4,103014,2017-01-30,2017-09-21,"Terminated","Voluntary","Employee","Regular",1,"Onsite",0.64
103607,6,21,6,102450,2017-02-12,NA,"Active",NA,"Employee","Regular",1,"Onsite",9.07
104862,6,21,6,103745,2017-03-29,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.95
107964,6,21,7,108992,2017-04-07,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.92
108865,6,21,2,103745,2017-04-09,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.92
109999,6,21,6,104271,2017-05-10,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.83
108517,6,21,3,103761,2017-05-20,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.81
100148,6,21,3,105104,2017-07-02,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.69
107062,6,21,2,108979,2017-07-17,NA,"Active",NA,"Contractor","Temporary",1,"Hybrid",8.65
103371,6,21,5,101680,2017-08-11,NA,"Active",NA,"Employee","Regular",1,"Onsite",8.58
102943,6,21,9,109413,2017-08-12,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.58
105430,6,21,4,107288,2017-08-26,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.54
107632,6,21,10,105590,2017-09-12,2025-10-04,"Terminated","Involuntary","Employee","Regular",1,"Hybrid",8.06
106226,6,21,3,100559,2017-10-02,NA,"Active",NA,"Employee","Regular",1,"Remote",8.44
109655,6,21,8,100737,2017-10-13,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.41
108537,6,21,9,102575,2017-11-20,NA,"Active",NA,"Contractor","Regular",1,"Hybrid",8.3
107013,6,21,10,100536,2017-11-22,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.3
106908,6,21,8,100937,2017-12-03,NA,"Active",NA,"Employee","Regular",1,"Hybrid",8.27
101698,6,21,5,108358,2017-12-12,NA,"Active",NA,"Employee","Regular",0.8,"Onsite",8.24
105250,6,21,11,106267,2017-12-12,NA,"Active",NA,"Employee","Regular",0.6,"Hybrid",8.24
